date,cases,deaths,mov
2020-10-16,1838.642857142857,22.071428571428573,16.727223561490664
2020-10-17,1838.2857142857142,22.071428571428573,16.739346759393676
2020-10-18,1851.857142857143,23.785714285714285,16.922878505425427
2020-10-19,1869.2142857142858,24.357142857142858,16.943043714366144
2020-10-20,1891.5714285714287,26.785714285714285,16.933811450031843
2020-10-21,1902.5714285714287,28.285714285714285,16.89372398647499
2020-10-22,1921.2857142857142,29.142857142857142,16.85898151805905
2020-10-23,1950.2142857142858,30.428571428571427,16.756454793083346
2020-10-24,1977.2857142857142,30.928571428571427,16.717210191338744
2020-10-25,2034.7142857142858,31.214285714285715,16.681449547517353
2020-10-26,2088.4285714285716,32.0,14.885531180170416
2020-10-27,2142.714285714286,34.142857142857146,14.800983075214148
2020-10-28,2217.0714285714284,35.214285714285715,14.892819809908024
2020-10-29,2286.785714285714,37.0,14.888932540714633
2020-10-30,2336.285714285714,38.57142857142857,14.980769275408509
2020-10-31,2404.1428571428573,40.07142857142857,15.093437463076695
2020-11-01,2441.0714285714284,40.714285714285715,15.322604129743365
2020-11-02,2492.5,41.92857142857143,15.325519581638407
2020-11-03,2514.6428571428573,41.07142857142857,15.317016180277863
2020-11-04,2556.0714285714284,42.357142857142854,15.174562508950286
2020-11-05,2576.1428571428573,43.857142857142854,15.066676765573963
2020-11-06,2614.785714285714,43.785714285714285,14.978187373611888
2020-11-07,2644.1428571428573,44.785714285714285,15.44062727961115
2020-11-08,2637.923076923077,46.53846153846154,15.819285792573305
2020-11-09,2656.8333333333335,48.166666666666664,15.683675097306848
2020-11-10,2666.5454545454545,47.72727272727273,15.551022113602317
2020-11-11,2652.8,48.8,15.43571607642529
2020-11-12,2620.8888888888887,47.55555555555556,15.339779901428699
2020-11-13,2611.375,47.5,15.305384112086456
2020-11-14,2551.714285714286,47.857142857142854,15.995770981065096
2020-11-15,2567.1666666666665,48.5,16.33983537108537
2020-11-16,2539.6,51.2,16.110790382218955
2020-11-17,2616.75,55.0,15.884496012047034
2020-11-18,2623.6666666666665,51.0,15.695077337934482
2020-11-19,2727.0,45.5,15.552320177320176
