date,cases,deaths,mov
2020-05-29,82210.85098235097,7263.730103230104,28.245743744585667
2020-05-30,82755.99383949382,7336.301531801532,27.37010145209555
2020-05-31,83271.92241092239,7395.872960372961,26.306694940382958
2020-06-01,83758.13669663668,7455.301531801532,24.634135775872085
2020-06-02,84215.13669663668,7512.515817515818,24.22241770518516
2020-06-03,84649.13669663668,7565.515817515818,23.837828261731875
2020-06-04,85060.13669663668,7612.015817515818,23.45994000621645
2020-06-05,85452.99383949382,7657.1586746586745,23.174297502461705
2020-06-06,85820.77955377953,7701.87296037296,22.56341896301174
2020-06-07,86161.92241092239,7746.087246087245,21.767691326162602
2020-06-08,86487.99383949382,7788.37296037296,21.524499568940232
2020-06-09,86806.70812520811,7827.6586746586745,21.352001998483477
2020-06-10,87111.77955377955,7864.515817515818,22.12956643577225
2020-06-11,87415.70812520811,7900.015817515818,21.973059677224676
2020-06-12,87701.63669663668,7931.872960372961,21.810103585697156
2020-06-13,87968.70812520811,7960.301531801532,21.57622121716372
2020-06-14,88225.27955377955,7986.372960372961,21.19373180741574
2020-06-15,88502.20812520811,8013.587246087246,21.21147303695009
2020-06-16,88775.49383949382,8039.872960372961,21.12109954989293
2020-06-17,89026.85098235097,8063.230103230104,21.900167040428588
2020-06-18,89288.49383949382,8086.658674658675,21.965345059688243
2020-06-19,89543.63669663668,8108.301531801532,22.305890398702967
2020-06-20,89791.13669663668,8126.158674658675,22.103345005739065
2020-06-21,90035.06526806524,8143.301531801532,21.903906091406025
2020-06-22,90278.85098235095,8160.444388944389,21.997443506372015
2020-06-23,90515.9938394938,8177.444388944389,22.080533885380756
2020-06-24,90751.9938394938,8193.94438894439,22.110417267304957
2020-06-25,90986.27955377952,8209.87296037296,22.12936770462274
2020-06-26,91228.06526806523,8226.301531801531,22.210514449034786
2020-06-27,91474.20812520808,8243.158674658674,22.32405847381735
2020-06-28,91724.99383949379,8260.301531801531,22.349691416506367
2020-06-29,91950.63669663665,8274.587246087245,22.4964358285569
2020-06-30,92175.92241092236,8287.515817515816,22.65168364196798
2020-07-01,92417.70812520807,8301.30153180153,22.754939229917444
2020-07-02,92646.35098235092,8312.872960372959,22.852849822725993
2020-07-03,92874.85098235092,8323.658674658673,22.956591319324637
2020-07-04,93110.56526806521,8334.30153180153,23.016503459512002
2020-07-05,93354.35098235092,8344.515817515816,23.293381890011926
2020-07-06,93602.20812520807,8354.730103230102,23.51568509700902
2020-07-07,93865.13669663663,8364.015817515816,23.73069967426849
2020-07-08,94135.70812520807,8372.158674658673,23.013741462412316
2020-07-09,94401.85098235092,8379.658674658673,23.212964008573643
2020-07-10,94678.13669663663,8386.730103230102,23.434781306921554
2020-07-11,94960.70812520807,8393.087246087245,23.466888364831362
2020-07-12,95247.7795537795,8399.087246087245,23.604117633485863
2020-07-13,95538.2795537795,8404.872960372959,23.930405291406174
2020-07-14,95833.06526806521,8410.730103230102,24.282446107732703
2020-07-15,96124.7795537795,8415.944388944388,23.762766807441157
2020-07-16,96413.49383949379,8420.372960372959,23.97778138470064
2020-07-17,96706.70812520808,8424.372960372959,23.887645330278872
2020-07-18,96996.06526806523,8428.158674658673,23.953977061748216
2020-07-19,97280.20812520808,8431.944388944386,24.208498522461262
2020-07-20,97552.77955377952,8435.658674658673,24.7918318557946
2020-07-21,97819.56526806523,8439.658674658673,24.972832827611892
2020-07-22,98081.63669663666,8443.372960372959,25.107672477757667
2020-07-23,98342.4938394938,8447.158674658673,25.23668122411335
2020-07-24,98591.77955377952,8450.658674658673,25.324387735289253
2020-07-25,98832.9938394938,8454.30153180153,25.218804268467256
2020-07-26,99065.42241092237,8457.944388944386,25.270607907887715
2020-07-27,99298.35098235094,8461.587246087243,25.309966508470808
2020-07-28,99520.13669663665,8464.80153180153,25.356370784466918
2020-07-29,99742.06526806521,8468.7301032301,25.39329984180414
2020-07-30,99961.92241092236,8472.80153180153,25.41492277669238
2020-07-31,100172.06526806521,8476.872960372959,25.42269731507916
2020-08-01,100376.20812520807,8480.658674658673,25.443142317748936
2020-08-02,100572.56526806521,8484.230103230102,25.40625053611416
2020-08-03,100771.13669663665,8487.730103230102,25.522967846780883
2020-08-04,100960.35098235094,8491.444388944388,25.572215714942235
2020-08-05,101144.20812520808,8495.158674658674,25.58505180175791
2020-08-06,101323.35098235094,8498.944388944388,25.626980243154588
2020-08-07,101504.49383949379,8503.158674658674,25.676344144559305
2020-08-08,101686.7795537795,8507.444388944388,25.794531975247136
2020-08-09,101869.49383949379,8511.444388944388,25.90287575135407
2020-08-10,102045.20812520808,8515.730103230102,25.802525052068148
2020-08-11,102223.63669663665,8520.230103230102,25.69419822032942
2020-08-12,102404.92241092236,8524.015817515816,25.534749321722362
2020-08-13,102587.42241092236,8527.658674658673,25.388405271023608
2020-08-14,102769.42241092236,8531.80153180153,25.26299598643065
2020-08-15,102959.85098235092,8535.80153180153,25.436408684843343
2020-08-16,103156.27955377949,8540.015817515816,25.318701221741144
2020-08-17,103359.85098235092,8544.372960372959,24.910326691804947
2020-08-18,103567.92241092236,8548.30153180153,24.889626983350134
2020-08-19,103783.06526806521,8552.2301032301,24.92476425254353
2020-08-20,104009.42241092236,8556.2301032301,24.967985826887553
2020-08-21,104243.49383949379,8559.7301032301,25.072224445411887
2020-08-22,104486.99383949379,8562.872960372957,25.418322329009772
2020-08-23,104742.92241092236,8566.087246087243,25.659995437013425
2020-08-24,105001.92241092236,8569.015817515814,27.30462351199557
2020-08-25,105287.7795537795,8571.65867465867,27.41562934289936
2020-08-26,105580.70812520807,8574.15867465867,27.484330666487143
2020-08-27,105884.99383949378,8576.587246087242,27.561517255408425
2020-08-28,106207.85098235092,8578.230103230098,27.26933805496113
2020-08-29,106542.99383949378,8580.372960372955,27.23545923839882
2020-08-30,106896.06526806521,8582.301531801526,27.270839745741945
2020-08-31,107273.06526806521,8584.08724608724,26.587309995813804
2020-09-01,107672.13669663665,8586.301531801526,25.97440809461067
2020-09-02,108096.42241092236,8588.730103230097,25.429987945598675
2020-09-03,108554.49383949379,8591.372960372953,24.86449293471706
2020-09-04,109038.70812520808,8594.158674658667,24.283857816410713
2020-09-05,109557.92241092237,8597.230103230097,24.079360461913357
2020-09-06,110110.27955377952,8600.58724608724,23.860823465216004
2020-09-07,110719.42241092237,8604.158674658669,23.28570789188721
2020-09-08,111359.20812520808,8608.015817515812,22.733628290994176
2020-09-09,112033.06526806523,8612.301531801526,22.19822782128249
2020-09-10,112752.13669663666,8616.515817515812,21.641462056626523
2020-09-11,113515.06526806523,8621.087246087242,21.107689664634957
2020-09-12,114324.92241092237,8625.65867465867,20.765061879575974
2020-09-13,115199.35098235094,8630.587246087242,20.574175785836957
2020-09-14,116135.2795537795,8635.587246087242,19.989595991186178
2020-09-15,117129.06526806521,8640.730103230098,19.438624173887828
2020-09-16,118183.20812520807,8645.872960372955,18.956207993129812
2020-09-17,119285.85098235092,8651.944388944385,18.415901870680834
2020-09-18,120466.06526806521,8663.872960372955,17.833772095693917
2020-09-19,121712.42241092236,8679.015817515812,17.611606302771243
2020-09-20,123017.20812520807,8695.015817515812,17.537706274923845
2020-09-21,124378.7795537795,8711.515817515812,15.478112213547144
2020-09-22,125807.85098235094,8729.301531801526,14.951897441924208
2020-09-23,127285.2795537795,8747.158674658669,14.498842376839827
2020-09-24,128825.85098235094,8765.801531801526,14.013978431261592
2020-09-25,130437.49383949379,8785.944388944383,14.003922451922692
2020-09-26,132104.35098235094,8807.08724608724,14.201822432506162
2020-09-27,133785.77955377952,8828.08724608724,14.405761017285869
2020-09-28,135423.85098235094,8849.801531801526,16.245411163058463
2020-09-29,137134.42241092236,8871.944388944383,16.302505429336403
2020-09-30,138877.92241092236,8894.230103230097,16.237393670347096
2020-10-01,140641.49383949378,8917.51581751581,16.17641213487576
2020-10-02,142403.8509823509,8936.444388944381,16.12289229249654
2020-10-03,144189.3509823509,8953.444388944381,16.27479224439649
2020-10-04,145982.49383949378,8969.944388944381,16.558596576098022
2020-10-05,147771.0652680652,8986.372960372952,16.518805317128678
2020-10-06,149537.92241092233,9002.230103230095,16.494080554425164
2020-10-07,151331.8509823509,9019.515817515809,16.503069864434885
2020-10-08,153125.70812520804,9037.94438894438,16.490193285231772
2020-10-09,154897.42241092233,9056.015817515809,16.43557515617976
2020-10-10,156674.92241092233,9074.872960372952,16.620332570868367
2020-10-11,158475.99383949375,9094.730103230095,16.903132476915935
2020-10-12,160335.35098235088,9114.872960372952,16.920625188286195
2020-10-13,162153.4224109223,9135.444388944381,16.912850649899415
2020-10-14,163959.99383949372,9157.087246087238,16.82320050412682
2020-10-15,165781.708125208,9178.872960372952,16.79161644193051
2020-10-16,167620.35098235088,9200.944388944381,16.727223561490664
2020-10-17,169458.6366966366,9223.01581751581,16.739346759393676
2020-10-18,171310.49383949372,9246.801531801524,16.922878505425427
2020-10-19,173179.708125208,9271.158674658667,16.943043714366144
2020-10-20,175071.27955377943,9297.944388944381,16.933811450031843
2020-10-21,176973.85098235085,9326.230103230095,16.89372398647499
2020-10-22,178895.13669663656,9355.372960372952,16.85898151805905
2020-10-23,180845.35098235085,9385.801531801522,16.756454793083346
2020-10-24,182822.63669663656,9416.730103230093,16.717210191338744
2020-10-25,184857.35098235085,9447.94438894438,16.681449547517353
2020-10-26,186945.77955377943,9479.94438894438,14.885531180170416
2020-10-27,189088.49383949372,9514.087246087236,14.800983075214148
2020-10-28,191305.56526806514,9549.301531801522,14.892819809908024
2020-10-29,193592.35098235085,9586.301531801522,14.888932540714633
2020-10-30,195928.63669663656,9624.872960372952,14.980769275408509
2020-10-31,198332.77955377943,9664.944388944381,15.093437463076695
2020-11-01,200773.85098235085,9705.658674658667,15.322604129743365
2020-11-02,203266.35098235085,9747.587246087238,15.325519581638407
2020-11-03,205780.99383949372,9788.658674658667,15.317016180277863
2020-11-04,208337.06526806514,9831.01581751581,15.174562508950286
2020-11-05,210913.208125208,9874.872960372953,15.066676765573963
2020-11-06,213527.99383949372,9918.658674658667,14.978187373611888
2020-11-07,216172.1366966366,9963.444388944381,15.44062727961115
2020-11-08,218810.05977355965,10009.982850482842,15.819285792573305
2020-11-09,221466.893106893,10058.149517149508,15.683675097306848
2020-11-10,224133.43856143844,10105.87678987678,15.551022113602317
2020-11-11,226786.23856143843,10154.67678987678,15.43571607642529
2020-11-12,229407.1274503273,10202.232345432334,15.339779901428699
2020-11-13,232018.5024503273,10249.732345432334,15.305384112086456
2020-11-14,234570.2167360416,10297.589488289477,15.995770981065096
2020-11-15,237137.38340270825,10346.089488289477,16.33983537108537
2020-11-16,239676.98340270825,10397.289488289478,16.110790382218955
2020-11-17,242293.73340270825,10452.289488289478,15.884496012047034
2020-11-18,244917.4000693749,10503.289488289478,15.695077337934482
2020-11-19,247644.4000693749,10548.789488289478,15.552320177320176
